,region,category,parameter,mode,powertrain,year,unit,value,price,range_km,charging_time,sales_volume,co2_saved,battery_capacity,energy_efficiency,weight_kg,number_of_seats,motor_power,distance_traveled
7220,Netherlands,Historical,EV stock,Cars,FCEV,2015,Vehicles,26,50825,345,7.73,1357,187.27,62,229.66884344276582,1577,3,186.97975747090646,93755
7221,Netherlands,Historical,EV sales,Cars,FCEV,2015,Vehicles,19,50083,263,5.98,3762,395.76,48,234.60122256496885,1837,5,117,78538
7222,Netherlands,Historical,EV stock,Cars,BEV,2015,Vehicles,9400,39882,201.74287134814534,2.08,1357.6403113466909,16.22,63,288.99,2361,2,122,86519
7223,Netherlands,Historical,EV sales,Cars,BEV,2015,Vehicles,3400,34031,360.41770505615233,8.91,3232,452.3065880264562,25,53.19,2493,5,184,8275
7224,Netherlands,Historical,EV stock,Vans,FCEV,2015,Vehicles,4,34024,341,6.524553941833833,1770.2377874485505,222.6,53.97207734404689,184.75,1710,5,204,62455
7225,Netherlands,Historical,EV stock,Vans,PHEV,2015,Vehicles,2,57693,437,6.31,1482,259.05,91,208.24,2157,3,186.51700389827457,42174
7226,Netherlands,Historical,EV charging points,EV,Publicly available fast,2015,charging points,220,46573,410,9.89,2211,362.6,86,209.76,1254,6,280,39429
7227,Netherlands,Historical,EV charging points,EV,Publicly available slow,2015,charging points,18000,52321,139,3.72,2102.833944986546,63.66,24,172.66,1848,2,171,91865
7228,Netherlands,Historical,EV stock,Trucks,BEV,2015,Vehicles,77,54746,536,1.05,1429,306.38,58,108.21,1468,4.509403740450858,172,30825
7229,Netherlands,Historical,EV stock,Trucks,FCEV,2015,Vehicles,5,39007,435,6.538734008336538,3144,547.06,81,186.21,1302,4,283,94470
7230,Netherlands,Historical,EV stock,Cars,PHEV,2015,Vehicles,79000,42473,257,8.51,2880,296.06,97,377.43,2275,7,187.64060164108992,26451
7231,Netherlands,Historical,EV sales,Trucks,BEV,2015,Vehicles,4,60057,298,4.33,2086,248.65,72,302.00084663861946,1114,4.479233087836867,186.34979525276182,50175.13385818675
7232,Netherlands,Historical,EV sales,Cars,PHEV,2015,Vehicles,39000,67480,581,5.02,738,171.51,65,111.88,1379,2,185.78579234763117,41201
7233,Netherlands,Historical,EV stock,Trucks,PHEV,2015,Vehicles,36,55078.65266735677,556,4.44,2244,499.07,76,136.69,1333,6,79,91798
7234,Netherlands,Historical,EV stock share,Trucks,EV,2015,percent,0.068000003695488,55080.7278250805,251.56739100788033,6.458795139500751,1034.4673290048722,11.51,26,96.65,2199,2,135,50175.2126225264
7235,Netherlands,Historical,EV sales share,Trucks,EV,2015,percent,0.028000000864267,62031,365,10.49,878,128.19,54.567990281379984,172.6,2045,4.5447825882620725,150,51418
7236,Netherlands,Historical,EV stock share,Cars,EV,2015,percent,1.10000002384186,55079.682577411986,151,10.05,1842.3697728909647,35.09,94,495.6529321398092,1041,2,232,71211
7237,Netherlands,Historical,EV sales share,Cars,EV,2015,percent,9.5,55080.73460245602,594,11.31,2694,640.09,32,53.87,1752,3,182,50175.19727582093
7238,Netherlands,Historical,EV stock share,Vans,EV,2015,percent,0.159999996423721,42161,534,1.47,2194,468.64,24,44.94,1153,5,187.5921710076128,83199
7239,Netherlands,Historical,EV sales share,Vans,EV,2015,percent,0.469999998807907,57421,126,6.483148232769909,2703,136.23,40,317.46,1306,7,138,62903
7240,Netherlands,Historical,EV stock share,Buses,EV,2015,percent,1.10000002384186,55079.84640032127,577,2.75,53,12.23,67,116.12,2038,6,252,66019
7241,Netherlands,Historical,EV sales share,Buses,EV,2015,percent,3.70000004768372,36607,351.35730995387433,6.472746153970918,1097,138.66,55,174.05,2026,2,153,12484
7242,Netherlands,Historical,EV sales share,Buses,EV,2016,percent,9.80000019073486,55079.287977564236,360,6.465267195616021,1043,150.19,39,108.33,2368,4.578950479638283,188,78081
7243,Netherlands,Historical,EV stock share,Buses,EV,2016,percent,1.79999995231628,30237,-51.984908741399806,7.86,3716,166.48,89,794.64,1258,7,214,94725
7244,Netherlands,Historical,EV sales share,Vans,EV,2016,percent,0.430000007152557,40456,179,4.17,2564,176.4067217833193,55,307.26,1983,2,78,50175.40175506897
7245,Netherlands,Historical,EV stock share,Vans,EV,2016,percent,0.170000001788139,52786,213,1.54,3463,295.05,45,211.27,2026,4.50544849719816,149,45942
7246,Netherlands,Historical,EV sales share,Cars,EV,2016,percent,5.80000019073486,52211,129,9.16,4734,244.27,54,418.6,2465,4.487441958366843,141,98845
7247,Netherlands,Historical,EV stock share,Cars,EV,2016,percent,1.39999997615814,30674,358,2.87,852,122.01,36.780659160661024,61.45,1746.2959572188618,3,104,50175.5513533578
7248,Netherlands,Historical,EV sales share,Trucks,EV,2016,percent,0.159999996423721,34092,165,3.85,635,41.91,48,290.91,2075,2,188.09157447398695,50175.50646784203
7249,Netherlands,Historical,EV stock share,Trucks,EV,2016,percent,0.078000001609325,78311,383,1.55,2539.368854108064,387.4616705836162,92,240.21,2441,4,289,50174.87825499701
7250,Netherlands,Historical,EV stock,Trucks,PHEV,2016,Vehicles,39,79448,102,9.99,4637,380.9722620915684,29,284.31,2006,5,236,86407
7251,Netherlands,Historical,EV sales,Cars,PHEV,2016,Vehicles,18000,57903,374,10.34,1674,250.43,88,235.29,1748.2661082432855,6,186.4897773189477,20127
7252,Netherlands,Historical,EV stock,Cars,FCEV,2016,Vehicles,33,74428,374,8.35,3903,569.7459600183472,66,215.1769050434763,1973,4.4946856522165,185.5074913996796,62121
7253,Netherlands,Historical,EV sales,Trucks,BEV,2016,Vehicles,26,55080.70715624242,426,6.34,1955,333.13,76,178.4,2410,2,255,50175.20420800159
7254,Netherlands,Historical,EV stock,Cars,PHEV,2016,Vehicles,99000,60577,508,5.04,96,19.51,55,108.27,2174,4,166,26861
7255,Netherlands,Historical,EV stock,Trucks,FCEV,2016,Vehicles,2,55079.311003270675,523,7.4,1064,222.59,74,141.49,1750.0540739422229,7,171,77605
7256,Netherlands,Historical,EV stock,Trucks,BEV,2016,Vehicles,94,38505,342.03239810120294,9.67,1037,125.27,64,211.92,1293,6,85,41779
7257,Netherlands,Historical,EV charging points,EV,Publicly available fast,2016,charging points,400,61353,566,1.48,2618.7978327578676,597.02,39,68.9,1214,4,202,50175.10468550296
7258,Netherlands,Historical,EV charging points,EV,Publicly available slow,2016,charging points,32000,49384,126,4.25,2000,51.002259836974645,54,428.57,1880,3,235,60916
7259,Netherlands,Historical,EV stock,Vans,PHEV,2016,Vehicles,2,59390,554,7.24,3095.348682830982,650.84,78.77571230478321,138.957380479947,1081,4.438511171119514,167,27305
7260,Netherlands,Historical,EV stock,Vans,FCEV,2016,Vehicles,5,52976,582,11.32,3615,841.57,52,89.35,1938,2,297,25733
7261,Netherlands,Historical,EV sales,Cars,BEV,2016,Vehicles,4000,33817,406,6.508019441212798,4511,732.59,66,162.56,1953,5,231,66548
7262,Netherlands,Historical,EV stock,Cars,BEV,2016,Vehicles,13000,57752,130,7.64,1968.3524351979884,28.34,26,200,1255,6,143,59805
7263,Netherlands,Historical,EV sales,Cars,FCEV,2016,Vehicles,7,53277,237,6.468250614379568,2516,238.52,32,135.02,1747.4978177273474,4,199,15993
7264,Netherlands,Historical,EV sales,Buses,BEV,2016,Vehicles,80,55645,139,6.4887079148449045,168,9.34,99,712.23,1655,2,277,96506
7265,Netherlands,Historical,EV sales,Vans,BEV,2016,Vehicles,290,54878,340,6.467739947938408,3213,436.97,69,260.2290188832224,1288,3,186.76804026570628,50175.19131985012
7266,Netherlands,Historical,EV stock,Buses,PHEV,2016,Vehicles,13,35575,442,6.4603203699981036,4308,761.65,72,162.9,1260,3,145,31880
7267,Netherlands,Historical,EV stock,Buses,FCEV,2016,Vehicles,3,55079.760043294926,399,2.13,2832,445.8201289882393,49,122.81,2313,3,174,69944
7268,Netherlands,Historical,EV stock,Buses,BEV,2016,Vehicles,170,60317,272,1.82,730,21.234655036133745,93,341.91,1511,6,231,50175.139752762465
7269,Netherlands,Historical,EV sales,Buses,FCEV,2016,Vehicles,1,48580,299,5.72,3436.0081293951735,439.29,47,157.19,1249,2,149,87969
7270,Netherlands,Historical,EV stock,Vans,BEV,2016,Vehicles,1600,71230,297,6.419747967812618,4248,504.66,58,195.29,1749.2302402336168,5,185.70316797194806,12444
7271,Netherlands,Historical,EV sales,Buses,FCEV,2017,Vehicles,3,54933,354,10.36,547,77.46,66,186.44,2226,3,186.68238417427293,98666
7272,Netherlands,Historical,EV stock,Buses,BEV,2017,Vehicles,250,55081.115710923186,527,9.92,2167.7967497422824,477.04,71,126.59914211156233,1271,4,201,42346
7273,Netherlands,Historical,EV stock,Buses,FCEV,2017,Vehicles,6,55078.92628219047,109,9.09,4457,194.33,32,293.58,1054,2,186.8484561262001,87962
7274,Netherlands,Historical,EV stock,Buses,PHEV,2017,Vehicles,13,75588,336,8.73,2503,332.0509500635718,95,282.74,1245,2,203,94650
7275,Netherlands,Historical,EV sales,Vans,BEV,2017,Vehicles,650,33943,-26.934257334850315,1.6,3567.1912323092356,141,80,784.31,1611,2,188.176070083589,17056
7276,Netherlands,Historical,EV sales,Buses,BEV,2017,Vehicles,150,33052,270,5.32,2468.3936797962842,258.01,84,311.11,1746.9189643943496,4,91,65734
7277,Netherlands,Historical,EV sales,Cars,FCEV,2017,Vehicles,7,49472,187,7.1,3661,336.3439777496684,53,311.240937303756,2131,3,147,15562
7278,Netherlands,Historical,EV stock,Cars,BEV,2017,Vehicles,21000,76573,341.40061362723316,6.443231376948091,1903.1441141231126,241.4,80,225.35,1928,3,250,69417
7279,Netherlands,Historical,EV sales,Cars,BEV,2017,Vehicles,8700,58988,403,7.41,2043,329.33,48.54608724598417,106.7,2194,3,114,51886
7280,Netherlands,Historical,EV sales,Vans,FCEV,2017,Vehicles,1,55078.70713251502,352,5.2,2933,412.97,49,139.2,1563,6,148,91237
7281,Netherlands,Historical,EV stock,Vans,FCEV,2017,Vehicles,3,49758,130,7.05,4377,227.6,41,315.38,2020,4.5043562108437065,277,40303
7282,Netherlands,Historical,EV stock,Vans,PHEV,2017,Vehicles,2,63011,153,10.48,2859,174.97,36,235.29,1748.3964141439196,6,278,10764
7283,Netherlands,Historical,EV stock,Vans,BEV,2017,Vehicles,2200,79125,228,4.11,2797,255.09,54,236.84,1075,3,249,50174.82948132822
7284,Netherlands,Historical,EV charging points,EV,Publicly available fast,2017,charging points,410,37162,280,10.56,1049,117.49,99,353.57,1167,5,180,50175.4532988915
7285,Netherlands,Historical,EV charging points,EV,Publicly available slow,2017,charging points,33000,61627,184.8387742204771,6.534910245228856,4494,293.01,50,306.75,1750.798396162848,6,226,89597
7286,Netherlands,Historical,EV stock,Trucks,BEV,2017,Vehicles,100,71132,109,11.69,4486,195.59,38.729303607488,309.1820554863705,2207,3,88,34654
7287,Netherlands,Historical,EV stock,Trucks,FCEV,2017,Vehicles,2,71306,275.3799044135379,11.73,3035,246.44,57.180223062985235,241.38,2466,5,130,27744
7288,Netherlands,Historical,EV stock,Cars,PHEV,2017,Vehicles,97000,72280,488.9936675452083,4.48,2275,530.53,70,120.07,2064,7,236,86813
7289,Netherlands,Historical,EV sales,Trucks,BEV,2017,Vehicles,18,55082.8377593859,179,9.71,4594,454.30796820724026,56,312.85,1912,6,141,9215
7290,Netherlands,Historical,EV stock,Cars,FCEV,2017,Vehicles,39,55080.72100435626,174,3.56,2367,164.74,37,212.64,1413,6,95,50175.20004090125
7291,Netherlands,Historical,EV sales,Cars,PHEV,2017,Vehicles,2500,63732,240,1.97,4322,473.2968566317554,46,191.67,1074,3,299,50175.02449885528
7292,Netherlands,Historical,EV sales,Trucks,PHEV,2017,Vehicles,2,45316,232,6.519086584633338,2724,247.69357778516792,48,206.9,1748.4423349579486,4.509825114090902,215,69539
7293,Netherlands,Historical,EV stock,Trucks,PHEV,2017,Vehicles,42,55673,357,10.05,3264.603487276194,469.1,40.71972539652568,84.03,1180,4.485087139878978,174,63369
7294,Netherlands,Historical,EV stock share,Trucks,EV,2017,percent,0.086999997496605,55079.60273337609,262,5.5,1482.422297369967,93.48,36.79177089049785,114.5,2406,5,247,72875
7295,Netherlands,Historical,EV sales share,Trucks,EV,2017,percent,0.109999999403954,55082.96410604319,388.2733839391718,11.68,3355,477.75,69,193.82,1928,2,219,5710
7296,Netherlands,Historical,EV stock share,Cars,EV,2017,percent,1.39999997615814,71688,572,6.408201323397036,2576.0202630657873,591.4447821713934,84,146.85,1252,3,179,77093
7297,Netherlands,Historical,EV sales share,Cars,EV,2017,percent,1.79999995231628,75599,381,7.51,1325,201.93,40,104.99,2401,4.576049092404634,223,50174.9261695446
7298,Netherlands,Historical,EV stock share,Vans,EV,2017,percent,0.230000004172325,55078.91659145713,552,7.45,4316.921233058669,852.73,46,83.33,1732,4.4916984772929425,190,86734
7299,Netherlands,Historical,EV sales share,Vans,EV,2017,percent,0.740000009536743,30296,503,6.440685656820641,4337.6760784594135,794.54,99,196.82,1834,4,94,23839
7300,Netherlands,Historical,EV stock share,Buses,EV,2017,percent,2.70000004768372,64923,390,6.407004490368767,4940,770.64,44.63865100587603,84.62,2382,3,175,45309
7301,Netherlands,Historical,EV sales share,Buses,EV,2017,percent,14,64644,568,6.446723322496367,876,199.03,43,75.7,1099,4.512983885128165,219,11352
7302,Netherlands,Historical,EV sales share,Buses,EV,2018,percent,17,59533,561,4.68,2565.04727825143,581.3493332062274,79,140.82,1903,5,106,55739
7303,Netherlands,Historical,EV stock share,Buses,EV,2018,percent,3.79999995231628,55081.52629109083,199,3.7,451,35.9,29,145.73,2474,4,172,32481
7304,Netherlands,Historical,EV sales share,Vans,EV,2018,percent,1.10000002384186,68411,535,9.66,4592,982.69,92,203.00764609519652,2062,4,173,5665
7305,Netherlands,Historical,EV stock share,Vans,EV,2018,percent,0.319999992847443,35735,545,3.82,3581,780.66,32,-31.970212927051335,2096,2,158,50175.457596932436
7306,Netherlands,Historical,EV sales share,Cars,EV,2018,percent,4.69999980926514,39023,524,6.475691151902425,1176,246.49,60,114.5,1678,2,187.75731047116304,4939
7307,Netherlands,Historical,EV stock share,Cars,EV,2018,percent,1.60000002384186,47741,390,1.38,3677.572665653615,573.14,97,248.72,2263,5,261,37828
7308,Netherlands,Historical,EV sales share,Trucks,EV,2018,percent,0.150000005960464,30515,301.053731336792,6.19,2405.199298332585,282.14,44,192.54791461160815,1746.0854864546045,5,235,50175.54027398378
7309,Netherlands,Historical,EV stock,Trucks,PHEV,2018,Vehicles,46,55735,102,5.13,2482,101.27,75,735.29,1748.7312457714788,6,286,42951
7310,Netherlands,Historical,EV sales,Trucks,PHEV,2018,Vehicles,1,34785,437.50990025856214,9.94,125,119.07235754736348,32,136.75,1366,4.523270109560381,187.98266314021882,84956
7311,Netherlands,Historical,EV sales,Cars,PHEV,2018,Vehicles,5100,55078.471100630646,132,6.5728339246531045,4830,255.02,99.9605463685193,621.21,1439,4.418000833225706,242,97797
7312,Netherlands,Historical,EV stock,Cars,FCEV,2018,Vehicles,52,62071,266.19507252472283,9.58,1037,78.55190027107312,44,389.38,2151,3,186.17149895507498,50175.11515592151
7313,Netherlands,Historical,EV sales,Trucks,BEV,2018,Vehicles,30,48919,234,6.495298362773963,4701,440.01,47,200.85,2377,4.505936858627722,170,50117
7314,Netherlands,Historical,EV stock,Cars,PHEV,2018,Vehicles,95000,64983,142,5.55,297,16.87,99.0620165036502,619.72,1236,6,281,50173.59144221482
7315,Netherlands,Historical,EV stock,Trucks,FCEV,2018,Vehicles,2,71368,335.4626631464529,6.422110174642235,88,10.98,99,317.31,1187,4,138,69049
7316,Netherlands,Historical,EV stock,Trucks,BEV,2018,Vehicles,120,37497,305.53201471161657,8.79,815.9731974296665,38.4,92,369.2055711417677,1778,2,136,72047
7317,Netherlands,Historical,EV charging points,EV,Publicly available fast,2018,charging points,820,49439,588,9.44,4619,1086.39,47,79.93,2463,6,138,50175.24632992685
7318,Netherlands,Historical,EV charging points,EV,Publicly available slow,2018,charging points,36000,64192,265,11.14,2091,221.65,62,233.96,1607,3,149,50174.5123261439
7319,Netherlands,Historical,EV stock,Vans,BEV,2018,Vehicles,3100,60575,563,10.89,3099,697.89,86,152.75,1410,4.453180738340433,151,39469
7320,Netherlands,Historical,EV stock,Vans,PHEV,2018,Vehicles,3,38570,494,3.38,452,89.32,87,211.5809892562088,1140,5,287,43974
7321,Netherlands,Historical,EV stock,Vans,FCEV,2018,Vehicles,5,33037,569,8.89,1856.60033879825,477.28,61,107.21,1745.5762386868093,2,271,25738
7322,Netherlands,Historical,EV sales,Vans,FCEV,2018,Vehicles,2,65043,299,8.77,952,113.86,96,321.07,1749.1358285688514,2,84,18567
7323,Netherlands,Historical,EV sales,Cars,BEV,2018,Vehicles,25000,45273,309,4.62,2500.210968662752,305.5877789096704,32,142.58949571206395,1572,3,217,61138
7324,Netherlands,Historical,EV stock,Cars,BEV,2018,Vehicles,44000,48205,157,6.484835183600269,763,47.92,37,235.67,1164,4,206,45486
7325,Netherlands,Historical,EV sales,Cars,FCEV,2018,Vehicles,13,48309,207.5802646838161,3.1,1384.0392280324213,20.3,60,279.07,1758,5,283,46538
7326,Netherlands,Historical,EV sales,Buses,BEV,2018,Vehicles,110,44135,551,9.85,434,95.65,23,41.74,1758,6,188,50175.36691374906
7327,Netherlands,Historical,EV sales,Vans,BEV,2018,Vehicles,1000,42561,474,2.55,2478,469.83,42,88.61,2049,4.5404664638240515,268,42456
7328,Netherlands,Historical,EV stock,Buses,PHEV,2018,Vehicles,13,55081.805645517365,303,11.29,1837.2252913816606,189.56,51,168.32,1892,5,186.74732350593095,28427
7329,Netherlands,Historical,EV stock,Buses,FCEV,2018,Vehicles,6,55078.57192302592,236,6.465780207778083,3338,345.64918663105004,36,210.02683911775557,2482,2,130,94317
7330,Netherlands,Historical,EV stock,Buses,BEV,2018,Vehicles,360,60736,485,2.09,4446.980012920046,798.31,64,131.96,1749.9227484717276,3,250,67176
7331,Netherlands,Historical,EV stock share,Trucks,EV,2018,percent,0.100000001490116,68941,426,10.29,244,41.58,85,199.53,1455,3,263,78995
7332,Netherlands,Historical,EV stock share,Trucks,EV,2019,percent,0.159999996423721,63783,308.4265445196976,6.4803685037348995,1927,198.1,61,237.35,2387,7,237,97122
7333,Netherlands,Historical,EV stock,Buses,BEV,2019,Vehicles,730,32178,385,8.93,950,170.95364590589327,65,213.32815955764755,1746.6589053780615,7,262,55970
7334,Netherlands,Historical,EV sales,Buses,FCEV,2019,Vehicles,1,41280,359.16788446900364,3.94,532,70.44,55,166.16,1168,6,275,19080
7335,Netherlands,Historical,EV stock,Buses,FCEV,2019,Vehicles,7,31435,502,8.85,198,39.76,84,167.33,1744.7677780696154,4,125,2269
7336,Netherlands,Historical,EV stock,Buses,PHEV,2019,Vehicles,110,55080.72484196005,118,10.64,2467,116.44,45,381.36,1318,2,186.72705668544666,50175.19817273131
7337,Netherlands,Historical,EV sales,Vans,BEV,2019,Vehicles,1400,47849,484,10.51,1652,319.83,85,175.62,1748.8022708343044,4,128,67895
7338,Netherlands,Historical,EV sales,Buses,BEV,2019,Vehicles,380,42688,193.27250142359418,10.8,1086,58.21,51,380.6,1746.0963516482898,4.505258888602404,187.50255269455076,6076
7339,Netherlands,Historical,EV sales,Cars,FCEV,2019,Vehicles,160,75241,155,6.437391902194227,3904,242.05,94,606.45,1579,2,166,14507
7340,Netherlands,Historical,EV stock,Cars,BEV,2019,Vehicles,110000,67429,419,11.02,1556,260.79,67.41007358713242,224.34,2192,6,185.86291842418356,63770
7341,Netherlands,Historical,EV sales,Cars,BEV,2019,Vehicles,63000,47076,510,1.26,3106,633.62,68,133.33,1751,6,269,24310
7342,Netherlands,Historical,EV stock,Vans,FCEV,2019,Vehicles,5,53357,312,8.23,4168,520.17,57.73997837409988,224.36,1537,5,96,16418
7343,Netherlands,Historical,EV stock,Vans,PHEV,2019,Vehicles,3,78167,134,10.73,3337,178.86,57,425.37,1426,4.458342942967468,185.20829418935895,92359
7344,Netherlands,Historical,EV stock,Vans,BEV,2019,Vehicles,4300,64584,209.71745302401933,2.73,3837,204.13,24,180.45,2125,4.508444563681413,118,13839
